0928 22:37:54135 :: pack/metin2_patch_nodelar.eix: Error Code 9
0928 22:37:54135 :: pack/metin2_patch_nodelar.epk: Error Code 9
0928 22:37:15539 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-03-bonetunnel04_02.prb'!
0928 22:37:15539 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-03-bonetunnel04_03.prb'!
0928 22:37:15539 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-03-bonetunnel04_04.prb'!
0928 22:37:15539 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-03-bonetunnel04_05.prb'!
0928 22:37:15539 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-03-bonetunnel05.prb'!
0928 22:37:15539 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonelight_01.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonelight_02.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonelight_03.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonelight_04.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonetomb_01.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonetomb_02.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonetomb_03.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/ob-11-05-bonetomb_04.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/cedaroflebanon1.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/cedaroflebanon2.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/cedaroflebanon3.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/ivyspy1.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/ivyspy2.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/ivyspy3.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/ivyspy4.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/ivyspy5.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/ivyspy_winter1.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/ivyspy_winter2.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/japanesemaple_fall1.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/japanesemaple_fall2.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/redoak1.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/redoak2.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/redoak3.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/02.°¨¿°&ÇØ°ñÅ¾/³ª¹«/redoak4.prt'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-01.prb'!
0928 22:37:15540 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-02-01.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-02-02.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-03-01.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-03-02.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-04.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-11-building01.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-12-building02.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-13-building03.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/ob-7-13-building04.prb'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/beech1.prt'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/beech2.prt'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/beech3.prt'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/beech_fall1.prt'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/beech_fall2.prt'!
0928 22:37:15541 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/pagoda_winter1.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/pagoda_winter2.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/shingleoak1.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/shingleoak2.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/shingleoak3.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/shingleoak4.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/shingleoak5.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/umbrellathorn1.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/umbrellathorn2.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/umbrellathorn3.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/03.¿õ±ÍÃÌ/³ª¹«/umbrellathorn4.prt'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/04.»ÏÁ·»êÁö¿ª/ob-1-01.prb'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-02.prb'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03.prb'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03gate.prb'!
0928 22:37:15542 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03gate01.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03gate02.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03gate03.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03gate04.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03gate05.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03gate06.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-03stair.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-05.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-06.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-07.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-09.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/05.¹«´ý°¡/ob-12-14.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/06.´Á´ë½£/obj-0004.prb'!
0928 22:37:15543 :: CPropertyManager::Initialize: Cannot register property 'property/b/07.¹Ð±³»ç¿ø/b1-middledam_00.gr2.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/07.¹Ð±³»ç¿ø/b1s-002-inwall-01.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/07.¹Ð±³»ç¿ø/ob-4-04-01.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/07.¹Ð±³»ç¿ø/ob-4-04-02.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/07.¹Ð±³»ç¿ø/ob-4-04-03.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/07.¹Ð±³»ç¿ø/ob-4-04-04.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/07.¹Ð±³»ç¿ø/ob-5-03thiefden.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/08.½£Áö¿ª/b1s-017.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/09.Àýº®/ob-5-03-1thiefden.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/09.Àýº®/obj-0012.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b-general_external01.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b-general_external02.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b-general_external03.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b-general_external04.prb'!
0928 22:37:15544 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b-general_wbridge01.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b1-006-castle01.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_01.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_01_1.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_01_2.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_01_3.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_01_4.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_02.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_03.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_04.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_05.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_05_1.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_06.prb'!
0928 22:37:15545 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_07.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_08.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_09.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_10.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_10_1.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_11.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_12.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_13.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_14.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_15.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_16.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_17.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_18.prb'!
0928 22:37:15546 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_19.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_20.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_21.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_21_1.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_22.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_23.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_24.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_25-2.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_25.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_25_1.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_26.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_27.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_28.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_29.prb'!
0928 22:37:15547 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_30.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_31.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_32.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_33.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_34.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_35.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_36.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_37.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_38.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_39.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_40.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_41.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/b_general_obj_42.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bell.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr01.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr02.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr03.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr04.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr05.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr06.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr07.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr08.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr09.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr10.prb'!
0928 22:37:15548 :: CPropertyManager::Initialize: Cannot register property 'property/b/10.°ø¿ë/general_obj_bigtoewr11.prb'!
